"id","age","modularity"
143,13.75,0.209524212
143,13.75,0.191464829
143,13.75,0.155906866
143,13.75,0.139329118
143,13.75,0.176303924
143,15.7,0.130405881
143,15.7,0.17448048
143,15.7,0.234870882
143,15.7,0.170537446
143,15.7,0.081434021
143,15.7,0.110240125
143,15.7,0.151724094
143,17.71,0.181252355
143,17.71,0.184526457
143,17.71,0.196320743
143,17.71,0.177334014
143,17.71,0.172922205
144,22.99,0.059776782
144,22.99,0.097366033
144,22.99,0.104359911
144,22.99,0.071755236
144,22.99,0.104295229
144,22.99,0.110729638
144,22.99,0.117937439
144,25.02,0.054120291
144,25.02,0.057497587
144,25.02,0.077004889
144,25.02,0.088857999
144,25.02,0.080453737
144,25.02,0.092499104
144,25.02,0.05620381
144,27.1,0.09393956
144,27.1,0.075666881
144,27.1,0.181767156
144,27.1,0.131524705
144,27.1,0.077680241
145,12.51,0.146677896
145,12.51,0.143510082
145,12.51,0.155925047
145,12.51,0.206639092
145,12.51,0.169932726
145,12.51,0.18287096
145,12.51,0.237832784
145,14.49,0.182625122
145,14.49,0.203974393
145,14.49,0.252875227
145,14.49,0.245128959
145,14.49,0.14871167
145,14.49,0.185217404
145,14.49,0.233266104
145,16.49,0.146684573
145,16.49,0.25126399
145,16.49,0.208359514
145,16.49,0.226023193
145,16.49,0.11267668
146,14.93,0.097296448
146,14.93,0.056522098
146,14.93,0.081508033
146,14.93,0.126031491
146,14.93,0.099992579
146,14.93,0.119346807
146,14.93,0.054789442
147,13.98,0.126731409
147,13.98,0.132013367
147,13.98,0.167518101
147,13.98,0.176706579
147,13.98,0.118949132
147,13.98,0.227303745
147,13.98,0.174460552
147,15.85,0.168059788
147,15.85,0.2208551
147,15.85,0.18444733
147,15.85,0.1938626
147,15.85,0.194895226
147,15.85,0.150929593
147,15.85,0.126558765
147,17.89,0.219262757
147,17.89,0.210935111
147,17.89,0.10348659
147,17.89,0.141111739
147,17.89,0.132587718
148,13.9,0.133007961
148,13.9,0.094790033
148,13.9,0.121891892
148,13.9,0.109673626
148,13.9,0.09214868
148,13.9,0.101449929
148,13.9,0.145479557
149,11.76,0.099806748
149,11.76,0.108786975
149,11.76,0.170194231
149,11.76,0.119142548
149,11.76,0.132957185
149,11.76,0.119468429
149,11.76,0.093229368
150,12.69,0.123117098
150,12.69,0.132573033
150,12.69,0.108267541
150,12.69,0.147328832
150,12.69,0.100379081
150,12.69,0.088426718
150,12.69,0.096307048
150,14.66,0.148304557
150,14.66,0.146529053
150,14.66,0.130469273
150,14.66,0.122789434
150,14.66,0.140848432
150,14.66,0.114340534
150,14.66,0.123748968
150,16.68,0.095027381
150,16.68,0.085940184
150,16.68,0.130553342
150,16.68,0.086560468
150,16.68,0.09745588
151,10.11,0.119633334
151,10.11,0.111310007
151,10.11,0.118419718
151,10.11,0.143099816
151,10.11,0.082959705
151,10.11,0.074560158
151,10.11,0.069491185
152,16.91,0.128817871
152,16.91,0.124936845
152,16.91,0.160167934
152,16.91,0.140705732
152,16.91,0.124025938
152,16.91,0.120765094
152,16.91,0.124147438
152,18.86,0.156873067
152,18.86,0.156977801
152,18.86,0.178761593
152,18.86,0.166615903
152,18.86,0.174236858
152,18.86,0.150711146
152,18.86,0.150362388
152,20.9,0.151436947
152,20.9,0.154388133
152,20.9,0.09938248
152,20.9,0.128289663
152,20.9,0.146994272
153,11.22,0.114007721
153,11.22,0.087965264
153,11.22,0.066891559
153,11.22,0.087252644
153,11.22,0.112561157
153,11.22,0.060960915
153,11.22,0.063907031
153,13.25,0.155684135
153,13.25,0.116975234
153,13.25,0.166700101
153,13.25,0.133277575
153,13.25,0.129858474
153,13.25,0.126678429
153,13.25,0.150309966
153,15.29,0.104709027
153,15.29,0.12146045
153,15.29,0.128287949
153,15.29,0.163057359
153,15.29,0.173419328
154,13.84,0.147116717
154,13.84,0.132282611
154,13.84,0.12246973
154,13.84,0.147588732
154,13.84,0.216430613
154,13.84,0.184624513
154,13.84,0.220564429
154,15.82,0.165803602
154,15.82,0.143989542
154,15.82,0.176284805
154,15.82,0.242099627
154,15.82,0.227693206
154,15.82,0.250064105
154,15.82,0.225614168
154,17.83,0.154277853
154,17.83,0.144059922
154,17.83,0.120870325
154,17.83,0.118812834
154,17.83,0.190214591
155,11.83,0.097889998
155,11.83,0.092599016
155,11.83,0.140361608
155,11.83,0.11601428
155,11.83,0.115054569
155,11.83,0.195015891
155,11.83,0.095660976
155,15.78,0.165901812
155,15.78,0.128281991
155,15.78,0.125872838
155,15.78,0.141778558
155,15.78,0.125672907
156,11.34,0.11320332
156,11.34,0.103001855
156,11.34,0.159969318
156,11.34,0.105141662
156,11.34,0.103527958
156,11.34,0.188453942
156,11.34,0.119130012
156,15.3,0.218201475
156,15.3,0.164225108
156,15.3,0.206739588
156,15.3,0.186932785
156,15.3,0.195586008
157,19.15,0.149448614
157,19.15,0.141384356
157,19.15,0.167385177
157,19.15,0.171617308
157,19.15,0.183599343
157,19.15,0.14518224
157,19.15,0.174960193
157,21.19,0.136891707
157,21.19,0.161864097
157,21.19,0.138539022
157,21.19,0.154305697
157,21.19,0.129795305
157,21.19,0.162996392
157,21.19,0.134821708
157,23.23,0.165669302
157,23.23,0.119400912
157,23.23,0.174947463
157,23.23,0.152043958
157,23.23,0.174945426
158,14.78,0.120271524
158,14.78,0.11465502
158,14.78,0.168465257
158,14.78,0.130620721
158,14.78,0.137048054
158,14.78,0.183825596
158,14.78,0.131941656
158,16.79,0.126142309
158,16.79,0.119228599
158,16.79,0.074087175
158,16.79,0.107725983
158,16.79,0.123146511
158,16.79,0.149405215
158,16.79,0.10686131
158,18.83,0.088385007
158,18.83,0.181581518
158,18.83,0.168132517
158,18.83,0.136412272
158,18.83,0.082971298
159,15.2,0.200641908
159,15.2,0.167304976
159,15.2,0.156665515
159,15.2,0.202317553
159,15.2,0.144715919
159,15.2,0.185309851
159,15.2,0.14167813
159,17.12,0.21186357
159,17.12,0.085404876
159,17.12,0.244740348
159,17.12,0.225054203
159,17.12,0.219026724
159,17.12,0.184998354
159,17.12,0.169893946
159,19.1,0.034460465
159,19.1,0.13984943
159,19.1,0.224194254
159,19.1,0.259030797
159,19.1,0.175542338
160,13.07,0.080788853
160,13.07,0.069992703
160,13.07,0.111306193
160,13.07,0.097833651
160,13.07,0.092175053
160,13.07,0.091307412
160,13.07,0.140607214
160,15,0.081531307
160,15,0.087363004
160,15,0.059165998
160,15,0.061367028
160,15,0.106482677
160,15,0.182823977
160,15,0.137028208
160,16.92,0.121127429
160,16.92,0.106586535
160,16.92,0.145809948
160,16.92,0.184820648
160,16.92,0.141628231
161,12.44,0.126442272
161,12.44,0.087327919
161,12.44,0.174317668
161,12.44,0.110417846
161,12.44,0.119987127
161,12.44,0.082972461
161,12.44,0.127078348
161,14.44,0.198247493
161,14.44,0.158791871
161,14.44,0.149197567
161,14.44,0.148452428
161,14.44,0.086709904
161,14.44,0.12974493
161,14.44,0.198716505
161,16.38,0.163559756
161,16.38,0.125997587
161,16.38,0.156213797
161,16.38,0.152487703
161,16.38,0.130896035
162,26.66,0.079947123
162,26.66,0.125246894
162,26.66,0.128862943
162,26.66,0.13074239
162,26.66,0.191557391
163,13.92,0.148421091
163,13.92,0.151856411
163,13.92,0.108337759
163,13.92,0.166014083
163,13.92,0.217107214
163,13.92,0.217645184
163,13.92,0.196154753
163,15.91,0.155319732
163,15.91,0.126174821
163,15.91,0.175854999
163,15.91,0.172917023
163,15.91,0.029455863
163,15.91,0.054092362
163,15.91,0.030875206
163,17.9,0.191372286
163,17.9,0.244654138
163,17.9,0.214968547
163,17.9,0.232414549
163,17.9,0.18800206
164,14.66,0.095486294
164,14.66,0.1400547
164,14.66,0.168046323
164,14.66,0.151131344
164,14.66,0.090816649
164,14.66,0.164220584
164,14.66,0.166196677
164,16.55,0.092290008
164,16.55,0.105049025
164,16.55,0.109840101
164,16.55,0.152381055
164,16.55,0.204962963
164,16.55,0.1362648
164,16.55,0.1534942
164,18.67,0.165286361
164,18.67,0.078727641
164,18.67,0.198966176
164,18.67,0.206312245
164,18.67,0.167053184
165,8.98,0.080111445
165,8.98,0.043557524
165,8.98,0.069688034
165,8.98,0.074723999
165,8.98,0.071925207
165,8.98,0.089693074
165,8.98,0.114333955
165,11.03,0.11473588
165,11.03,0.140427868
165,11.03,0.126223453
165,11.03,0.112825296
165,11.03,0.153349027
165,11.03,0.132683473
165,11.03,0.144198372
166,11.35,0.080307288
166,11.35,0.100591741
166,11.35,0.080774764
166,11.35,0.057465488
166,11.35,0.083663161
166,11.35,0.115837328
166,11.35,0.123016446
166,15.43,0.088602255
166,15.43,0.071297383
166,15.43,0.068799689
166,15.43,0.09800944
166,15.43,0.079548662
167,10.26,0.082909959
167,10.26,0.09833988
167,10.26,0.119937141
167,10.26,0.163625217
167,10.26,0.09966849
167,10.26,0.176816311
167,10.26,0.16429897
168,8.01,0.035272487
168,8.01,0.047872472
168,8.01,0.035688674
168,8.01,0.022000263
168,8.01,0.040554124
168,8.01,0.025938922
168,8.01,0.032104899
168,11.94,0.093902581
168,11.94,0.052020289
168,11.94,0.064811955
168,11.94,0.105952805
168,11.94,0.054436771
169,14.02,0.081478731
169,14.02,0.062560869
169,14.02,0.106658976
169,14.02,0.099368814
169,15.81,0.119423845
169,15.81,0.165235256
169,15.81,0.101033994
169,15.81,0.228388442
169,15.81,0.055966589
169,15.81,0.096640422
169,15.81,0.232227012
170,10.38,0.053801186
170,10.38,0.065598272
170,10.38,0.096030874
170,10.38,0.061301192
170,10.38,0.06761419
170,10.38,0.101718497
170,10.38,0.106483553
170,12.39,0.106022266
170,12.39,0.103412871
170,12.39,0.113361004
170,12.39,0.117830452
170,12.39,0.179485908
170,12.39,0.156728371
170,12.39,0.115099788
171,16.16,0.1133603
171,16.16,0.177794584
171,16.16,0.152550953
171,16.16,0.165172762
171,16.16,0.198840494
171,16.16,0.180374003
171,16.16,0.134483938
171,18.23,0.198888324
171,18.23,0.206610595
171,18.23,0.242186818
171,18.23,0.25550439
171,18.23,0.205288451
171,18.23,0.215797184
171,18.23,0.250174049
172,9.59,0.057835381
172,9.59,0.051420956
172,9.59,0.06791545
172,9.59,0.046396424
172,9.59,0.076583939
172,9.59,0.06006402
172,9.59,0.08066973
172,13.37,0.050980375
172,13.37,0.0706734
172,13.37,0.078165745
172,13.37,0.068670652
172,13.37,0.115363881
173,20.02,0.08190557
173,20.02,0.084356148
173,20.02,0.116375631
173,20.02,0.090670409
173,20.02,0.080004082
173,20.02,0.154005905
173,20.02,0.092698283
173,22.05,0.137167844
173,22.05,0.110890924
173,22.05,0.111814903
173,22.05,0.111796795
173,22.05,0.139598632
173,22.05,0.168836861
173,22.05,0.19622153
173,24.15,0.097702902
173,24.15,0.073875993
173,24.15,0.116402732
173,24.15,0.166912384
173,24.15,0.140048058
174,8.65,0.080707604
174,8.65,0.06230289
174,8.65,0.06600338
174,8.65,0.083105353
174,8.65,0.091143681
174,8.65,0.082415986
174,8.65,0.119010028
174,10.65,0.101611953
174,10.65,0.106685099
174,10.65,0.112984207
174,10.65,0.097405904
174,10.65,0.086647823
174,10.65,0.117531922
174,10.65,0.129119111
174,12.64,0.059347724
174,12.64,0.10522927
174,12.64,0.146809237
174,12.64,0.131117225
174,12.64,0.083978569
175,15.4,0.173107235
175,15.4,0.109647493
175,15.4,0.152404355
175,15.4,0.116053552
175,15.4,0.233877957
175,15.4,0.211149535
175,15.4,0.210158955
175,17.23,0.190409324
175,17.23,0.110765189
175,17.23,0.162810597
175,17.23,0.185065882
175,17.23,0.106034487
175,17.23,0.199018963
175,17.23,0.215827026
175,19.34,0.209901057
175,19.34,0.209888023
175,19.34,0.115506341
175,19.34,0.171468554
175,19.34,0.16207591
176,15.09,0.192716319
176,15.09,0.147581853
176,15.09,0.12326445
176,15.09,0.155054209
176,15.09,0.225245922
176,15.09,0.164117823
176,15.09,0.146853566
176,17.13,0.126807526
176,17.13,0.100483125
176,17.13,0.145326355
176,17.13,0.089985378
176,17.13,0.195053362
176,17.13,0.129743419
176,17.13,0.198980506
176,19.22,0.103754102
176,19.22,0.091120243
176,19.22,0.067269566
176,19.22,0.102894376
176,19.22,0.092323317
177,9,0.101588269
177,9,0.067138094
177,9,0.123541146
177,9,0.062698006
177,9,0.087985096
177,9,0.106239078
177,9,0.093766635
177,10.83,0.088866508
177,10.83,0.113745134
177,10.83,0.065198176
177,10.83,0.12616452
177,10.83,0.127196877
177,10.83,0.140573874
177,10.83,0.081485369
177,12.8,0.15007489
177,12.8,0.127937093
177,12.8,0.200186833
177,12.8,0.136513174
177,12.8,0.120566173
178,15.47,0.066920091
178,15.47,0.11782865
178,15.47,0.079892517
178,15.47,0.104292465
178,15.47,0.100369891
178,15.47,0.123331294
178,15.47,0.130903049
179,12.83,0.105319433
179,12.83,0.167968805
179,12.83,0.165832483
179,12.83,0.107364902
179,12.83,0.163584065
179,12.83,0.168803132
179,12.83,0.167836938
179,14.6,0.112169163
179,14.6,0.15502682
179,14.6,0.144025935
179,14.6,0.166652831
179,14.6,0.173584911
179,14.6,0.226437712
179,14.6,0.228118719
180,10.92,0.113129982
180,10.92,0.142391009
180,10.92,0.072776319
180,10.92,0.089878084
180,10.92,0.118461469
180,10.92,0.105240908
180,10.92,0.107521581
180,12.94,0.149931466
180,12.94,0.142620707
180,12.94,0.142784956
180,12.94,0.076977805
180,12.94,0.119912597
180,12.94,0.116429194
180,12.94,0.137114342
180,14.93,0.163038267
180,14.93,0.142990215
180,14.93,0.181170005
180,14.93,0.121489012
180,14.93,0.119078788
181,10.66,0.127233097
181,10.66,0.080819465
181,10.66,0.09658607
181,10.66,0.098864885
181,10.66,0.094367551
181,10.66,0.087213557
181,10.66,0.102835754
181,12.67,0.082249742
181,12.67,0.10597305
181,12.67,0.116208073
181,12.67,0.139796212
181,12.67,0.063369655
181,12.67,0.15456381
181,12.67,0.126526843
181,14.58,0.056892376
181,14.58,0.111297423
181,14.58,0.157618614
181,14.58,0.081223165
181,14.58,0.096760569
182,22.18,0.125653319
182,22.18,0.127986904
182,22.18,0.163838725
182,22.18,0.181186137
182,22.18,0.188696925
182,22.18,0.128995066
182,22.18,0.179392295
182,24.23,0.143381284
182,24.23,0.125592343
182,24.23,0.170127763
182,24.23,0.140735649
182,24.23,0.114626719
182,24.23,0.204554441
182,24.23,0.196436274
182,26.35,0.113362207
182,26.35,0.118701884
182,26.35,0.134082834
182,26.35,0.123140369
182,26.35,0.137074711
183,16.03,0.126615358
183,16.03,0.143948901
183,16.03,0.16557038
183,16.03,0.159337427
183,16.03,0.247811623
183,16.03,0.177735837
183,16.03,0.173420734
183,18.06,0.165702727
183,18.06,0.122284126
183,18.06,0.196062899
183,18.06,0.154169348
183,18.06,0.191568774
183,18.06,0.128174586
183,18.06,0.201395287
184,21.17,0.069134197
184,21.17,0.146359065
184,21.17,0.159497697
184,21.17,0.174629108
184,21.17,0.101313125
184,21.17,0.1745597
184,21.17,0.177675747
184,23.22,0.086250376
184,23.22,0.09073256
184,23.22,0.13213603
184,23.22,0.099733903
184,23.22,0.144604179
184,23.22,0.167080862
184,23.22,0.109773488
184,25.32,0.10800296
184,25.32,0.081668375
184,25.32,0.123058799
184,25.32,0.159117331
184,25.32,0.133359738
185,9.83,0.10276488
185,9.83,0.108441771
185,9.83,0.085165696
185,9.83,0.127971972
185,9.83,0.173203798
185,9.83,0.184289758
185,9.83,0.12460358
185,11.89,0.115841445
185,11.89,0.089629123
185,11.89,0.080565686
185,11.89,0.112674598
185,11.89,0.125183558
185,11.89,0.214588453
185,11.89,0.171336749
185,13.95,0.150715745
185,13.95,0.06430055
185,13.95,0.177292012
185,13.95,0.065926736
185,13.95,0.132542598
186,17.6,0.074141859
186,17.6,0.147619263
186,17.6,0.154540356
186,17.6,0.150785246
186,17.6,0.155349529
186,17.6,0.181890965
186,17.6,0.147668349
186,19.61,0.124896522
186,19.61,0.075718447
186,19.61,0.144980034
186,19.61,0.187005822
186,19.61,0.195151353
186,19.61,0.161612175
186,19.61,0.139563194
186,21.55,0.180187623
186,21.55,0.159952123
186,21.55,0.158041412
186,21.55,0.15392816
186,21.55,0.202527628
187,11.02,0.095919932
187,11.02,0.050846966
187,11.02,0.142500873
187,11.02,0.083146408
187,11.02,0.083668512
187,11.02,0.102312462
187,11.02,0.113961385
187,13.01,0.067433348
187,13.01,0.111306472
187,13.01,0.134300587
187,13.01,0.082410218
187,13.01,0.112398907
187,13.01,0.151959417
187,13.01,0.126968638
188,14.6,0.12456018
188,14.6,0.141161005
188,14.6,0.114019085
188,14.6,0.152789802
188,14.6,0.163049475
188,14.6,0.12299249
188,14.6,0.164196133
188,16.35,0.160040543
188,16.35,0.202352827
188,16.35,0.188353351
188,16.35,0.185813712
188,16.35,0.166014011
188,16.35,0.134199476
188,16.35,0.157255217
189,16.97,0.157872453
189,16.97,0.178430277
189,16.97,0.205775511
189,16.97,0.143973109
189,16.97,0.233557312
189,16.97,0.208859039
189,16.97,0.245691526
189,19.2,0.244871069
189,19.2,0.130525439
189,19.2,0.225415226
189,19.2,0.196570545
189,19.2,0.183885551
190,12.05,0.109177981
190,12.05,0.143254445
190,12.05,0.095476354
190,12.05,0.120672109
190,12.05,0.109090979
190,12.05,0.08647148
190,12.05,0.083611259
190,16.04,0.140950457
190,16.04,0.153722365
190,16.04,0.088319239
190,16.04,0.099740129
190,16.04,0.12124922
191,24.55,0.130240826
191,24.55,0.162722133
191,24.55,0.071949374
191,24.55,0.123452844
191,24.55,0.130276805
191,24.55,0.11062238
191,24.55,0.104231144
191,26.61,0.130070184
191,26.61,0.099518594
191,26.61,0.134576961
191,26.61,0.07945783
191,26.61,0.148768343
191,26.61,0.126053728
191,26.61,0.119367741
191,28.72,0.101804515
191,28.72,0.114556504
191,28.72,0.170601608
191,28.72,0.098848103
191,28.72,0.090522173
192,13.91,0.103242067
192,13.91,0.112586077
192,13.91,0.171064504
192,13.91,0.122266108
192,13.91,0.111571761
192,13.91,0.116155102
192,13.91,0.116415024
192,15.92,0.131889657
192,15.92,0.133334705
192,15.92,0.095557837
192,15.92,0.090667544
192,15.92,0.196533509
192,15.92,0.137672326
192,15.92,0.139226116
192,18.05,0.15272179
192,18.05,0.14154042
192,18.05,0.169030545
192,18.05,0.188972349
192,18.05,0.165879278
193,12.46,0.067838704
193,12.46,0.063500535
193,12.46,0.076931714
193,12.46,0.108810309
193,12.46,0.06298361
193,12.46,0.121157833
193,12.46,0.068904473
193,14.45,0.101386474
193,14.45,0.090595322
193,14.45,0.111451574
193,14.45,0.105863318
193,14.45,0.079386453
193,14.45,0.094258347
193,14.45,0.16309908
193,16.65,0.187778026
193,16.65,0.19077529
193,16.65,0.136536202
193,16.65,0.152922269
193,16.65,0.177769755
194,17.4,0.09251213
194,17.4,0.084064865
194,17.4,0.169847268
194,17.4,0.114180258
194,17.4,0.141461842
194,17.4,0.125433651
194,17.4,0.135051338
194,19.39,0.093590388
194,19.39,0.182126749
194,19.39,0.097574422
194,19.39,0.123755678
194,19.39,0.154988942
194,19.39,0.153380588
194,19.39,0.161323749
194,21.39,0.087555536
194,21.39,0.09417068
194,21.39,0.129483014
194,21.39,0.086684265
194,21.39,0.136555369
195,8.21,0.077106
195,8.21,0.069544013
195,8.21,0.075393953
195,8.21,0.025257211
195,8.21,0.045094087
195,8.21,0.038337407
195,8.21,0.044746581
195,10.26,0.053396073
195,10.26,0.046756456
195,10.26,0.038727859
195,10.26,0.028297466
195,10.26,0.044870783
195,10.26,0.017357455
195,10.26,0.050575097
196,9.92,0.149206499
196,9.92,0.166858077
196,9.92,0.088841299
196,9.92,0.105091644
196,9.92,0.127622856
196,9.92,0.126797847
196,9.92,0.127184354
196,14.08,0.189401555
196,14.08,0.087076924
196,14.08,0.117320338
196,14.08,0.153876619
196,14.08,0.159013209
197,20.24,0.157346159
197,20.24,0.14653993
197,20.24,0.156603259
197,20.24,0.185984846
197,20.24,0.152517516
197,20.24,0.201457942
197,20.24,0.170027791
197,22.21,0.118736766
197,22.21,0.17594281
197,22.21,0.208015102
197,22.21,0.171181381
197,22.21,0.117012053
197,22.21,0.150937905
197,22.21,0.122088297
197,24.33,0.144300818
197,24.33,0.113002964
197,24.33,0.124159442
197,24.33,0.146473043
197,24.33,0.103867451
198,12.43,0.130522852
198,12.43,0.187751846
198,12.43,0.185223297
198,12.43,0.185757149
198,12.43,0.154861537
198,12.43,0.207942746
198,12.43,0.190443796
198,14.28,0.133782211
198,14.28,0.149314424
198,14.28,0.174772917
198,14.28,0.193878352
198,14.28,0.160182747
198,14.28,0.182225004
198,14.28,0.224223364
198,16.38,0.191597225
198,16.38,0.112583448
198,16.38,0.179467919
198,16.38,0.181694386
198,16.38,0.150084154
199,19.82,0.125495456
199,19.82,0.125290163
199,19.82,0.105438618
199,19.82,0.119694415
199,19.82,0.111497661
199,19.82,0.145463634
199,19.82,0.177717357
199,21.85,0.11198236
199,21.85,0.141741827
199,21.85,0.171612089
199,21.85,0.133432656
199,21.85,0.177451573
199,21.85,0.20543454
199,21.85,0.150247942
199,23.96,0.12778985
199,23.96,0.154471437
199,23.96,0.137887151
199,23.96,0.13470955
199,23.96,0.17600035
200,14.49,0.103886964
200,14.49,0.170771538
200,14.49,0.107202044
200,14.49,0.130705
200,14.49,0.153296456
200,14.49,0.092989701
200,14.49,0.191037711
200,16.15,0.142499848
200,16.15,0.137047691
200,16.15,0.172867416
200,16.15,0.143049313
200,16.15,0.207941574
200,16.15,0.196933719
200,16.15,0.133068562
200,18.23,0.183023614
200,18.23,0.167065404
200,18.23,0.212436055
200,18.23,0.186618616
200,18.23,0.195160923
201,14.79,0.130924976
201,14.79,0.064744261
201,14.79,0.104942253
201,14.79,0.11605699
201,14.79,0.123184989
201,14.79,0.109483072
201,14.79,0.091448698
201,16.77,0.142309301
201,16.77,0.120894507
201,16.77,0.116555984
201,16.77,0.108694404
201,16.77,0.134178471
201,16.77,0.150982417
201,16.77,0.115503059
202,11.14,0.131282873
202,11.14,0.11883697
202,11.14,0.116767762
202,11.14,0.097895906
202,11.14,0.113489244
202,11.14,0.152392575
202,11.14,0.160370526
203,17.11,0.113338838
203,17.11,0.174999507
203,17.11,0.134354493
203,17.11,0.114748882
203,17.11,0.057582726
203,17.11,0.072894104
203,17.11,0.054978598
203,19.1,0.100832537
203,19.1,0.081246111
203,19.1,0.097788315
203,19.1,0.112419623
203,19.1,0.149375773
204,16.49,0.121964703
204,16.49,0.180448183
204,16.49,0.202219388
204,16.49,0.203010141
204,16.49,0.120877869
204,16.49,0.213378096
204,16.49,0.186046064
204,18.58,0.116030689
204,18.58,0.117599223
204,18.58,0.132537286
204,18.58,0.087909051
204,18.58,0.149475379
204,18.58,0.164711407
204,18.58,0.136651471
204,20.67,0.213256008
204,20.67,0.099737525
204,20.67,0.1324338
204,20.67,0.157783678
204,20.67,0.14356944
205,14.41,0.140644876
205,14.41,0.11625903
205,14.41,0.194178026
205,14.41,0.148998149
205,14.41,0.132168524
205,14.41,0.166467943
205,14.41,0.173470237
205,16.41,0.128194944
205,16.41,0.102784686
205,16.41,0.129528806
205,16.41,0.127350806
205,16.41,0.167479789
205,16.41,0.116748521
205,16.41,0.139298662
205,18.45,0.17902436
205,18.45,0.171003276
205,18.45,0.172895182
205,18.45,0.116466794
205,18.45,0.129553769
206,12.81,0.162069427
206,12.81,0.108326417
206,12.81,0.161418126
206,12.81,0.149732466
206,12.81,0.158499254
206,12.81,0.182272755
206,12.81,0.195796096
206,14.78,0.147572285
206,14.78,0.086416902
206,14.78,0.125120228
206,14.78,0.121113786
206,14.78,0.123764869
207,12.31,0.109950648
207,12.31,0.050401728
207,12.31,0.084950398
207,12.31,0.012984698
207,12.31,0.077309781
207,12.31,0.07881395
207,12.31,0.107943844
207,14.28,0.159170972
207,14.28,0.147331094
207,14.28,0.148493521
207,14.28,0.187518185
207,14.28,0.123195974
207,14.28,0.156791228
207,14.28,0.167713234
207,16.15,0.181922503
207,16.15,0.159484526
207,16.15,0.196505321
207,16.15,0.206699417
207,16.15,0.198203704
208,12.3,0.140978306
208,12.3,0.144816216
208,12.3,0.14673178
208,12.3,0.120665386
208,12.3,0.166951117
208,12.3,0.171827299
208,12.3,0.177729957
208,16.28,0.094408093
208,16.28,0.12252896
208,16.28,0.152771479
208,16.28,0.108344782
208,16.28,0.132686886
209,17.28,0.110609769
209,17.28,0.058598173
209,17.28,0.107596516
209,17.28,0.068325283
209,17.28,0.156249681
209,17.28,0.158534012
209,17.28,0.151452397
209,19.24,0.104622483
209,19.24,0.120620075
209,19.24,0.114245364
209,19.24,0.116743187
209,19.24,0.180729771
209,19.24,0.161948529
209,19.24,0.159365392
209,21.22,0.079381601
209,21.22,0.070687797
209,21.22,0.093683684
209,21.22,0.087930715
209,21.22,0.120019335
210,14.97,0.13085383
210,14.97,0.124743147
210,14.97,0.193424853
210,14.97,0.141699541
210,14.97,0.164130751
210,14.97,0.113698124
210,14.97,0.177194562
210,17.04,0.170904454
210,17.04,0.150666021
210,17.04,0.181320548
210,17.04,0.123798501
210,17.04,0.179994686
210,17.04,0.208913885
210,17.04,0.212076391
210,18.96,0.102327327
210,18.96,0.083831745
210,18.96,0.160521991
210,18.96,0.101848929
210,18.96,0.102284213
211,10.78,0.158955256
211,10.78,0.133544214
211,10.78,0.188028263
211,10.78,0.086482548
211,10.78,0.176269884
211,10.78,0.153573401
211,10.78,0.192964548
211,15.13,0.17560769
211,15.13,0.150796509
211,15.13,0.088094625
211,15.13,0.176085961
211,15.13,0.168398995
212,12.31,0.11539307
212,12.31,0.095462974
212,12.31,0.088772551
212,12.31,0.129694917
212,12.31,0.120258694
212,12.31,0.126840645
212,12.31,0.118394462
212,16.44,0.134472961
212,16.44,0.166321228
212,16.44,0.139913455
212,16.44,0.134184061
212,16.44,0.167853091
213,10.5,0.081426109
213,10.5,0.125763952
213,10.5,0.131357551
213,10.5,0.110221451
213,10.5,0.15851626
213,10.5,0.132816832
213,10.5,0.189421925
213,12.51,0.175678379
213,12.51,0.145284366
213,12.51,0.145963998
213,12.51,0.131159497
213,12.51,0.213038387
214,19.82,0.120897304
214,19.82,0.120093347
214,19.82,0.157823893
214,19.82,0.160217869
214,19.82,0.21286496
214,19.82,0.147502262
214,19.82,0.239443246
214,21.87,0.131140857
214,21.87,0.139430124
214,21.87,0.202114149
214,21.87,0.175114043
214,21.87,0.214985589
214,21.87,0.13803029
214,21.87,0.196146066
214,23.89,0.211738152
214,23.89,0.111374708
214,23.89,0.159798855
214,23.89,0.155436829
214,23.89,0.114008935
215,10.84,0.133769948
215,10.84,0.187911852
215,10.84,0.1154092
215,10.84,0.113706028
215,10.84,0.137590405
215,10.84,0.116098943
215,10.84,0.187073346
215,14.89,0.149549282
215,14.89,0.147081569
215,14.89,0.165426122
215,14.89,0.139030931
215,14.89,0.144435604
216,13.43,0.178520965
216,13.43,0.150898279
216,13.43,0.090760549
216,13.43,0.10150122
216,13.43,0.141473871
216,13.43,0.097883722
216,13.43,0.146943505
216,15.18,0.127360489
216,15.18,0.099257779
216,15.18,0.176542682
216,15.18,0.144343804
216,15.18,0.135503396
216,15.18,0.108494323
216,15.18,0.123589879
216,17.19,0.167903266
216,17.19,0.134298252
216,17.19,0.119100159
216,17.19,0.234382174
216,17.19,0.151531076
217,13.69,0.176046984
217,13.69,0.151909732
217,13.69,0.091687371
217,13.69,0.134248301
217,13.69,0.216901432
217,13.69,0.175048044
217,13.69,0.164267597
217,17.59,0.124621702
217,17.59,0.070691904
217,17.59,0.0856933
217,17.59,0.103635753
217,17.59,0.215469387
218,9.3,0.09853318
218,9.3,0.114638619
218,9.3,0.137287131
218,9.3,0.113122311
218,9.3,0.097202353
218,9.3,0.134112912
218,9.3,0.152769502
218,11.16,0.149133885
